C1CC(CCC1NC2=CC(=CC(=N2)NC3=NNC(=C3)C4=CC=C(C=C4)F)S(=O)(=O)C5=CC=CC=C5)O,4.9
C1=CC=C(C=C1)CCCCC(=O)C(CC2=CC=CC=C2)OS(=O)(=O)O,3.7
C1=CC(=CC=C1NC2=NC3=NON=C3N=C2N/N=C\C4=C(C=CC(=C4)[N+](=O)[O-])O)I,3.7
COC(=O)N1CCC2(CC1)CC(=O)N(C3=CC=CC=C3O2)C4=CC=CC=C4,2.8
C1CNC(=O)OC12CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F,2.3
COC1=C(C=C2C(C(CCC2=C1)O)C(/C=C\C3=CC=C(C=C3)O)O)OC,3.4
C[C@@]12[C@@H]([C@H](CN1C(=O)NC3CCCC3)C(=O)NC)C4=CC=CC=C4N(C2=O)CC5CC5,1.8
CCCCCCN(CCCC)C(=O)C1=C(C(=C(C=C1)F)F)F,5.3
C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,-0.9
CC1(O[C@@H]([C@H](O1)/C=C/CN=[N+]=[N-])C=C)C,2.5
C[CH+]O[O],0.0
COC1=C(C=C2C(=O)CC(C2=C1)C3=CC(=CC=C3)Cl)OC,3.7
CC1=CC(=C([N+](=C1)[O-])C2=CC=CC=C2)CC3=CC=CC=C3,3.8
CCCC(=NOP(=O)(OCC)OCC)[C@@H]1CCCC[C@H]1C=C,4.2
CC(C)CC(=O)N1CCC2(CC1)[C@@H]3CN(C[C@@H]3C(=O)N2)C(=O)N(C)C,0.0
CCOCC1=CN=C2N1CCN(C2C)C(=O)C3=CC=CC=C3,1.2
CC1=CN=C(N=C1NCC2=NC3=CC=CC=C3N2)NC4=CC=C(C=C4)N5C=CN=C5,3.6
CC1C/C(=C\C2=C(C(=C(C=C2)OC)OC)Cl)/C(=O)/C(=C/C3=C(C(=C(C=C3)OC)OC)Cl)/C1,6.5
COC1=CC=C(C=C1)CCN(CC2=NC3=CC=CC=C3C(=O)N2)C(=O)C4=CC=CO4,3.2
C1=CC(=C(C=C1C[C@@H](C(=O)O)OC(=O)/C=C/C2=C(C(=C(C=C2)O)O)/C(=C/C3=CC(=C(C=C3)O)O)/C(=O)O[C@@H](CC4=CC(=C(C=C4)O)O)C(=O)O)O)O,4.4
CC(C)(COCC1=CC(=C(C=C1)F)OC2=CC=CC=C2)C3=CC(=CC(=C3)Cl)Cl,7.3
C1CCCN(C(CC(=O)NCC1)C2=CC=CC=C2)CC3=CC=C(C=C3)C#N,3.5
CC1=CN2C(=CC(=N2)C(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N)C(=O)N1,0.2
CN1CCN(CC1)C2=CN(C3=C2C=CC(=C3)C(F)(F)F)C,2.8
C1=C(C(=NC=N1)N)C=NO,-0.4
C=CC=C(C1CCNC1=O)C2CCNC2=O,0.7
C1=CSC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NN=CC3=CC(=C(C(=C3)Br)O)Br,4.4
